Time;Bus;Typ;Res;Stat/Err;N0;N1;N2;N3;N4;N5;N6;CRC;Rx Time;Sync Time;Skipped
26,970350892764685;1;0;0;"0000";0;1;12;1;4;10;0;7;133440652;31495;1
26,986517716402773;1;0;0;"0000";0;2;12;0;4;1;10;11;133447227;31495;1
27,002096102670816;1;64;0;"1010";10;0;2;2;0;0;8;0;133447227;31495;n/a
27,01715303152085;1;0;0;"1000";8;3;12;3;10;2;15;7;133453978;31495;1
27,033163294657548;1;0;0;"1100";12;4;12;5;1;0;0;10;133461432;31495;1
27,049230264747507;1;0;0;"1000";8;5;12;0;8;4;0;6;133468324;31496;1
27,065208476128017;1;0;0;"1100";12;6;12;1;4;7;15;7;133475180;31495;1
27,07954670598349;1;0;0;"1100";12;7;12;2;7;0;0;1;133482774;31495;1
27,095484647208785;1;0;0;"1100";12;8;12;1;4;1;0;10;133489561;31495;1
27,11091469137446;1;0;0;"0100";4;9;12;15;4;8;7;11;133496592;31496;1
27,12625720959054;1;0;0;"0100";4;10;12;6;0;1;2;0;133504399;31495;1
27,157429597084768;1;0;0;"1000";8;11;12;5;0;4;15;12;133510974;31496;1
27,17326111004272;1;0;0;"0000";0;12;12;4;15;4;11;14;133518674;31495;1
27,188682524889423;1;0;0;"1000";8;13;12;1;5;12;6;12;133526549;31495;1
27,205155072971166;1;0;0;"0100";4;14;12;11;0;8;0;1;133534320;31495;1
27,23624445463526;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
27,23648771924634;1;0;0;"0000";0;0;13;1;14;10;5;14;133541422;31484;2
27,251616148167873;1;0;0;"0100";4;1;13;1;4;10;1;4;133548770;31495;1
27,26716741371914;1;0;0;"0100";4;2;13;0;4;1;12;12;133555451;31495;1
27,282393641589042;1;0;0;"0100";4;3;13;3;10;3;0;14;133562484;31495;1
27,298210772348703;1;0;0;"1000";8;4;13;5;1;0;0;4;133569586;31495;1
27,313489187052404;1;0;0;"0000";0;5;13;0;8;4;0;8;133576161;31495;1
27,329440277716138;1;64;0;"1010";10;1;12;5;12;1;7;0;133576161;31495;n/a
27,34466527282619;1;0;0;"1100";12;6;13;1;4;7;15;9;133582842;31495;1
27,360341047122656;1;0;0;"1000";8;7;13;2;7;0;0;15;133590542;31495;1
27,37588820347441;1;0;0;"1100";12;8;13;1;4;2;0;2;133597715;31496;1
27,392017222476994;1;0;0;"1000";8;9;13;15;4;8;7;5;133604535;31496;1
27,407498631636564;1;0;0;"1100";12;10;13;5;15;1;1;2;133612306;31495;1
27,42328288880013;1;0;0;"1100";12;11;13;5;0;4;15;2;133619724;31495;1
27,455480521572476;1;0;0;"0100";4;12;13;4;15;4;11;0;133627249;31495;1
27,470055441319808;1;0;0;"0100";4;13;13;1;5;13;9;5;133634809;31496;1
27,485689712701205;1;0;0;"1100";12;14;13;11;0;8;0;15;133642368;31496;1
27,50108318499123;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
27,501190435098483;1;0;0;"0100";4;0;14;1;14;10;5;1;133650279;31484;2
27,531997925676087;1;0;0;"1000";8;1;14;1;4;10;1;11;133657346;31495;1
27,547953125539333;1;0;0;"0100";4;2;14;0;4;1;12;3;133664449;31495;1
27,564088719261132;1;0;0;"0100";4;3;14;3;10;3;0;1;133671199;31495;1
27,579074148039666;1;0;0;"0000";0;4;14;5;1;0;0;11;133677880;31496;1
27,594793479850953;1;0;0;"0100";4;5;14;0;8;4;0;7;133684455;31496;1
27,609928894411652;1;0;0;"1000";8;6;14;1;4;7;15;6;133691276;31495;1
27,62582040168247;1;0;0;"0100";4;7;14;2;7;0;0;0;133698766;31495;1
27,641553293852144;1;0;0;"0000";0;8;14;1;4;2;0;13;133705306;31495;1
27,656911016106417;1;64;0;"1010";10;2;15;6;10;2;11;0;133705306;31495;n/a
27,672932785001752;1;0;0;"1100";12;9;14;15;4;8;7;10;133712127;31496;1
27,68870718008649;1;0;0;"1000";8;10;14;5;15;1;1;13;133720249;31495;1
27,704050520142474;1;0;0;"1000";8;11;14;5;0;4;15;13;133727949;31495;1
27,735181404721633;1;0;0;"1000";8;12;14;4;15;4;11;15;133735754;31496;1
27,750381333714667;1;0;0;"1000";8;13;14;1;5;13;9;10;133744016;31495;1
27,766620068344206;1;0;0;"1000";8;14;14;3;0;8;0;7;133751927;31495;1
27,79529734989505;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
27,79775999316229;1;0;0;"0000";0;0;15;1;14;10;4;2;133759171;31485;2
27,812673921869322;1;0;0;"0000";0;1;15;1;4;10;10;14;133766133;31495;1
27,82874376839894;1;0;0;"1000";8;2;15;0;4;1;10;4;133773411;31495;1
27,843882881239203;1;0;0;"0000";0;3;15;3;10;3;0;15;133780302;31495;1
27,85946702038656;1;0;0;"1000";8;4;15;5;1;0;0;5;133787370;31495;1
27,875176490119017;1;0;0;"1000";8;5;15;0;8;4;0;9;133794050;31496;1
27,890742137868575;1;0;0;"0000";0;6;15;1;4;7;15;8;133801118;31496;1
27,906378052929778;1;0;0;"0000";0;7;15;2;7;0;8;15;133808431;31496;1
27,921988490954007;1;0;0;"0000";0;8;15;1;4;1;4;11;133815674;31496;1
27,95320566872291;1;0;0;"0000";0;9;15;15;8;8;7;7;133822565;31496;1
27,969123474870603;1;0;0;"0100";4;10;15;5;9;1;2;6;133830336;31495;1
27,98486499635925;1;0;0;"0000";0;11;15;4;15;4;15;13;133837509;31495;1
27,99987877861441;1;64;0;"1011";11;0;0;0;2;2;0;0;133837509;31495;n/a
28,01569590937407;1;0;0;"1000";8;12;15;5;0;4;7;0;133845561;31495;1
28,031433732583157;1;0;0;"1000";8;13;15;1;5;12;11;1;133852698;31495;1
28,046802138756163;1;0;0;"1100";12;14;15;11;0;8;0;14;133860363;31495;1
28,062410522180638;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
28,062790623135452;1;0;0;"1000";8;0;0;1;14;10;4;11;133868309;31484;2
28,077940419894443;1;0;0;"1100";12;1;0;1;4;10;10;7;133875341;31495;1
28,093898907117296;1;0;0;"1000";8;2;0;0;4;1;10;13;133882267;31496;1
28,125045817574552;1;0;0;"0000";0;3;0;3;10;3;0;6;133888948;31495;1
28,14072570107053;1;0;0;"0000";0;4;0;5;1;0;0;12;133895172;31495;1
28,156931562103974;1;0;0;"1100";12;5;0;0;8;4;0;0;133901290;31495;1
28,17313249209801;1;0;0;"0000";0;6;0;1;4;7;15;1;133907654;31495;1
28,187103770437105;1;0;0;"1100";12;7;0;2;7;0;8;6;133914194;31496;1
28,203582893238064;1;0;0;"1100";12;8;0;1;4;1;4;2;133921016;31496;1
28,218297114848838;1;0;0;"0000";0;9;0;15;8;8;7;14;133927485;31495;1
28,234130271486592;1;0;0;"0100";4;10;0;5;9;1;2;15;133934974;31496;1
28,24946374946375;1;0;0;"0000";0;11;0;4;15;4;15;4;133941936;31495;1
28,265618656423253;1;0;0;"0000";0;12;0;5;0;4;7;9;133949144;31495;1
28,296848983630593;1;0;0;"1000";8;13;0;1;5;12;11;8;133955790;31495;1
28,318500355856678;1;0;0;"0100";4;14;0;3;0;8;0;0;133963174;31496;1
28,327666336287027;1;64;0;"1011";11;1;2;13;1;0;10;0;133963174;31496;n/a
28,343747277655325;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
28,343875895600032;1;0;0;"1000";8;0;1;1;14;10;4;5;133969538;31485;2
28,358864611738174;1;0;0;"1000";8;1;1;1;4;10;6;6;133976394;31496;1
28,37429753234351;1;0;0;"1100";12;2;1;0;4;2;2;4;133983039;31496;1
28,390558867570363;1;0;0;"1000";8;3;1;3;10;3;1;5;133989333;31495;1
28,40561045446103;1;0;0;"1000";8;4;1;5;1;0;0;2;133995873;31495;1
28,421823301133646;1;0;0;"1100";12;5;1;0;8;4;0;14;134001956;31495;1
28,43665586769035;1;0;0;"0000";0;6;1;1;4;7;15;15;134008848;31495;1
28,453074996178444;1;0;0;"0000";0;7;1;2;7;0;4;7;134015915;31495;1
28,467903453535637;1;0;0;"1100";12;8;1;1;4;1;12;13;134022245;31495;1
28,48412575136713;1;0;0;"0000";0;9;1;15;8;8;7;0;134029417;31495;1
28,50044379354724;1;0;0;"1100";12;10;1;5;15;1;2;14;134036449;31495;1
28,514968991980485;1;0;0;"1000";8;11;1;4;15;4;15;10;134043903;31496;1
28,530213300328242;1;0;0;"0000";0;12;1;4;15;4;11;6;134051639;31496;1
28,547512208431748;1;0;0;"0000";0;13;1;1;5;13;5;12;134058846;31495;1
28,56196508495359;1;0;0;"0000";0;14;1;11;0;8;0;9;134065948;31496;1
28,592840377323135;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
28,592922150393413;1;0;0;"1000";8;0;2;1;14;10;4;10;134072805;31485;2
28,60921019541709;1;0;0;"0001";1;1;2;15;15;15;10;5;134079872;31495;1
28,6239544141843;1;0;0;"0100";4;2;2;0;4;2;2;11;134087467;31496;1
28,640148358539165;1;64;0;"1011";11;2;2;8;1;0;9;0;134087467;31496;n/a
28,65547074167764;1;0;0;"1100";12;3;2;3;10;3;1;10;134093761;31495;1
28,670768058699093;1;0;0;"1000";8;4;2;5;1;0;0;13;134100653;31495;1
28,68634562312723;1;0;0;"1100";12;5;2;0;8;4;0;1;134107157;31495;1
28,703704936463556;1;0;0;"1000";8;6;2;1;4;7;15;0;134113627;31495;1
28,71756403365599;1;0;0;"1101";13;7;2;15;15;15;10;15;134120483;31496;1
28,733694696338375;1;0;0;"1000";8;8;2;2;8;3;0;6;134129062;31495;1
28,74914528650161;1;0;0;"0100";4;9;2;15;8;8;7;15;134135707;31496;1
28,780168510053567;1;0;0;"0101";5;10;2;15;10;4;6;12;134143442;31496;1
28,811267342876537;1;0;0;"1100";12;11;2;5;0;4;15;11;134151037;31495;1
28,827039683361523;1;0;0;"0001";1;12;2;15;10;4;11;4;134158492;31496;1
28,84225235087304;1;0;0;"1000";8;13;2;1;5;13;0;0;134165910;31495;1
28,858342743400215;1;0;0;"1000";8;14;2;13;0;12;0;11;134172732;31495;1
28,873702931174197;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
28,874131520683246;1;0;0;"0100";4;0;3;1;14;10;4;4;134180186;31484;2
28,88929611056048;1;0;0;"0101";5;1;3;15;15;15;10;11;134186936;31496;1
28,904646436255632;1;0;0;"0100";4;2;3;0;4;2;2;5;134194917;31496;1
28,920253997840206;1;0;0;"1000";8;3;3;3;10;3;1;4;134201036;31495;1
28,936160709149213;1;0;0;"1100";12;4;3;5;1;0;0;3;134207611;31495;1
28,951459669850475;1;0;0;"0000";0;5;3;0;8;4;0;15;134213940;31495;1
28,967080791793435;1;64;0;"1011";11;3;14;3;10;2;10;0;134213940;31495;n/a
28,982796425325162;1;0;0;"1100";12;6;3;1;4;7;15;14;134220516;31496;1
28,99823879708937;1;0;0;"1101";13;7;3;15;15;15;10;1;134228040;31495;1
29,01496775922063;1;0;0;"1100";12;8;3;2;8;3;0;8;134236161;31496;1
29,029645819875704;1;0;0;"1000";8;9;3;15;8;8;7;1;134243053;31495;1
29,045163800910927;1;0;0;"1001";9;10;3;15;10;4;6;2;134250472;31495;1
29,06067397446708;1;0;0;"1000";8;11;3;5;0;4;15;5;134257890;31495;1
29,07631399872779;1;0;0;"0001";1;12;3;15;10;4;11;10;134265028;31495;1
29,107471593103778;1;0;0;"0100";4;13;3;1;5;13;0;14;134272693;31495;1
29,123205718033304;1;0;0;"1000";8;14;3;5;0;12;0;2;134279901;31496;1
29,139477737178886;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
29,139666760356416;1;0;0;"0100";4;0;4;1;14;10;4;9;134286793;31484;2
29,15426674622077;1;0;0;"1100";12;1;4;1;4;10;2;4;134293755;31495;1
29,170519041208696;1;0;0;"1000";8;2;4;0;4;2;2;8;134300435;31496;1
29,18551926310547;1;0;0;"0100";4;3;4;3;10;3;1;9;134306834;31496;1
29,202692840623875;1;0;0;"0100";4;4;4;5;1;0;0;14;134313480;31496;1
29,216794791507436;1;0;0;"1100";12;5;4;0;8;4;0;2;134319949;31495;1
29,23250261756009;1;0;0;"0000";0;6;4;1;4;7;15;3;134326524;31495;1
29,247799112741642;1;0;0;"0000";0;7;4;2;7;0;0;5;134333275;31496;1
29,279339273592146;1;0;0;"0000";0;8;4;1;4;0;8;13;134339499;31496;1
29,294886840863853;1;64;0;"1011";11;4;5;11;8;3;8;0;134339499;31496;n/a
29,31072575038092;1;0;0;"1000";8;9;4;15;8;8;7;12;134346179;31495;1
29,32587390346011;1;0;0;"1100";12;10;4;6;0;1;1;14;134354021;31495;1
29,34163679278622;1;0;0;"1100";12;11;4;5;0;4;15;8;134361053;31496;1
29,357484742542212;1;0;0;"1000";8;12;4;4;15;4;11;10;134368472;31495;1
29,372613582383696;1;0;0;"1000";8;13;4;1;5;11;13;13;134376207;31495;1
29,38908941782505;1;0;0;"1100";12;14;4;11;0;8;0;5;134383942;31495;1
29,404660818453923;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
29,404875729588372;1;0;0;"0000";0;0;5;1;14;10;4;7;134391185;31484;2
29,421638387155628;1;0;0;"0100";4;1;5;1;4;10;2;10;134397971;31496;1
29,43521888062118;1;0;0;"1000";8;2;5;0;4;2;2;6;134404616;31496;1
29,451345023184103;1;0;0;"0000";0;3;5;3;10;3;1;7;134410980;31495;1
29,466283196168252;1;0;0;"1100";12;4;5;5;1;0;0;0;134417451;31495;1
29,4824175571302;1;0;0;"1100";12;5;5;0;8;4;0;12;134423745;31496;1
29,49827084884556;1;0;0;"0100";4;6;5;1;4;7;15;13;134430706;31495;1
29,529869771249082;1;0;0;"0100";4;7;5;2;7;0;0;11;134437984;31495;1
29,560429477096143;1;0;0;"1100";12;8;5;1;4;0;8;3;134444595;31495;1
29,575431342672722;1;0;0;"0100";4;9;5;15;8;8;7;2;134451381;31495;1
29,591389008055675;1;0;0;"1100";12;10;5;6;0;1;1;0;134458764;31495;1
29,606628796283967;1;0;0;"0100";4;11;5;5;0;4;15;6;134465339;31495;1
29,622229372229373;1;64;0;"1011";11;5;4;15;15;1;9;0;134465339;31495;n/a
29,6378558361317;1;0;0;"1000";8;12;5;4;15;4;11;4;134472442;31488;1
29,653676665170916;1;0;0;"1100";12;13;5;1;5;11;13;3;134480002;31495;1
29,6691798530879;1;0;0;"1100";12;14;5;3;0;8;0;12;134487561;31495;1
29,685046705161646;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
29,68535859340457;1;0;0;"1000";8;0;6;1;14;10;4;8;134494804;31485;2
29,700391688897437;1;0;0;"1100";12;1;6;1;4;10;6;11;134501942;31495;1
29,71581104914438;1;0;0;"1100";12;2;6;0;4;1;10;14;134509079;31495;1
29,731449840645244;1;0;0;"0000";0;3;6;3;10;3;0;5;134516146;31495;1
29,747065620628838;1;0;0;"0000";0;4;6;5;1;0;0;15;134522546;31495;1
29,76275454436374;1;0;0;"0000";0;5;6;0;8;4;0;3;134528981;31495;1
29,77825074664155;1;0;0;"0000";0;6;6;1;4;7;15;2;134535239;31495;1
29,794304978213024;1;0;0;"0000";0;7;6;2;7;0;4;10;134542026;31495;1
29,809469157170305;1;0;0;"0000";0;8;6;2;8;4;4;4;134548636;31496;1
29,82547325650774;1;0;0;"0000";0;9;6;15;8;8;7;13;134555246;31495;1
29,84105451921544;1;0;0;"0000";0;10;6;5;14;4;2;14;134562911;31495;1
29,856752483189265;1;0;0;"0000";0;11;6;4;15;4;15;7;134570189;31495;1
29,87235716833418;1;0;0;"0000";0;12;6;5;0;4;11;5;134577713;31495;1
29,90349873683207;1;0;0;"1000";8;13;6;1;5;13;0;2;134584570;31495;1
29,920075247661455;1;0;0;"0000";0;14;6;11;0;12;0;12;134591602;31495;1
29,934309925689234;1;64;0;"0000";0;1;0;0;0;1;11;0;134591602;31495;n/a
29,950573726435795;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
29,950666594344757;1;0;0;"1000";8;0;7;1;14;10;5;11;134598880;31484;2
29,96571777031547;1;0;0;"1100";12;1;7;1;4;10;6;5;134606193;31495;1
29,981343001457944;1;0;0;"1100";12;2;7;0;4;1;12;9;134613156;31496;1
29,996752499626062;1;0;0;"1000";8;3;7;3;10;3;0;11;134620153;31496;1
30,012830975474653;1;0;0;"1100";12;4;7;5;1;0;0;1;134627079;31495;1
30,028422922101083;1;0;0;"1100";12;5;7;0;8;4;0;13;134633478;31495;1
30,043877210543876;1;0;0;"0000";0;6;7;1;4;7;15;12;134640546;31495;1
30,06382614141235;1;0;0;"0000";0;7;7;2;7;0;4;4;134647718;31495;1
30,074627583248272;1;0;0;"0000";0;8;7;1;4;1;0;1;134654153;31496;1
30,09053223995753;1;0;0;"0000";0;9;7;15;8;8;7;3;134660271;31495;1
30,10617144237834;1;0;0;"0000";0;10;7;5;10;1;0;12;134667619;31496;1
30,137508608772976;1;0;0;"0100";4;11;7;4;15;4;15;9;134674546;31495;1
30,152838388470574;1;0;0;"0000";0;12;7;4;15;4;11;5;134682317;31495;1
30,169591594878952;1;0;0;"0000";0;13;7;1;5;12;6;7;134689701;31495;1
30,18497273957044;1;0;0;"1000";8;14;7;11;0;8;0;10;134696838;31495;1
30,201038065980594;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
30,201424330734675;1;0;0;"0000";0;0;8;1;14;10;5;2;134704222;31484;2
30,21605390283551;1;0;0;"1100";12;1;8;1;4;10;6;12;134710972;31495;1
30,232083890129868;1;64;0;"0000";0;5;0;4;3;1;11;0;134718215;31495;n/a
30,24720574433218;1;0;0;"0100";4;2;8;0;4;1;12;0;134718215;31495;1
30,263214363789075;1;0;0;"1000";8;3;8;3;10;3;0;2;134724650;31495;1
30,27870111490801;1;0;0;"1100";12;4;8;5;1;0;0;8;134731295;31495;1
30,294840817829325;1;0;0;"1000";8;5;8;0;8;4;0;4;134737976;31496;1
30,30972310570012;1;0;0;"1000";8;6;8;1;4;7;15;5;134744622;31496;1
30,325489282385835;1;0;0;"1100";12;7;8;2;7;0;4;13;134751865;31495;1
30,341228749274727;1;0;0;"1100";12;8;8;1;4;1;0;8;134759073;31495;1
30,35657578761027;1;0;0;"0100";4;9;8;15;8;8;7;10;134765894;31495;1
30,388366609630978;1;0;0;"0000";0;10;8;5;10;1;0;5;134773664;31495;1
30,403283003857716;1;0;0;"1000";8;11;8;4;15;4;15;0;134780380;31496;1
30,41960638799719;1;0;0;"0100";4;12;8;4;15;4;11;12;134788009;31496;1
30,43447922470911;1;0;0;"0000";0;13;8;1;5;12;6;14;134795815;31495;1
30,465696402478013;1;0;0;"1100";12;14;8;3;0;8;0;4;134803233;31495;1
30,482526450917256;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
30,482768893688434;1;0;0;"0100";4;0;9;1;14;10;5;12;134810302;31485;2
30,49688358309048;1;0;0;"1000";8;1;9;1;4;10;6;2;134817580;31495;1
30,513323257576133;1;0;0;"0000";0;2;9;0;4;1;12;14;134824366;31496;1
30,52841716922177;1;0;0;"0100";4;3;9;3;10;3;0;12;134831187;31496;1
30,56975201802788;1;0;0;"0100";4;4;9;5;1;0;0;6;134838078;31496;1
30,57505535091742;1;0;0;"0100";4;5;9;0;8;4;0;10;134844442;31495;1
30,590877001796542;1;64;0;"1001";9;8;9;6;7;1;3;0;134844442;31495;n/a
30,60632512644007;1;0;0;"1000";8;6;9;1;4;7;15;11;134851193;31495;1
30,622018570294433;1;0;0;"1000";8;7;9;2;7;0;4;3;134858682;31495;1
30,637394783946508;1;0;0;"1100";12;8;9;2;8;4;4;13;134865433;31496;1
30,652820307992723;1;0;0;"1100";12;9;9;15;8;8;7;4;134872887;31495;1
30,668775096936017;1;0;0;"1000";8;10;9;5;15;4;3;13;134880764;31495;1
30,68473646059853;1;0;0;"1000";8;11;9;4;15;4;15;14;134888464;31496;1
30,699844343522503;1;0;0;"0000";0;12;9;4;15;4;11;2;134896620;31496;1
30,7152456232916;1;0;0;"0100";4;13;9;1;5;13;0;11;134903969;31495;1
30,731499972879284;1;0;0;"1000";8;14;9;11;0;12;0;5;134911282;31495;1
30,746614841442426;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
30,74676852550416;1;0;0;"0000";0;0;10;1;14;10;5;3;134918701;31484;2
30,76277139208174;1;0;0;"0100";4;1;10;1;4;10;6;13;134925557;31495;1
30,797271820260328;1;0;0;"1100";12;2;10;0;4;1;12;1;134932624;31496;1
30,809890350120234;1;0;0;"0100";4;3;10;3;10;3;0;3;134939446;31496;1
30,825096853832488;1;0;0;"1000";8;4;10;5;1;0;0;9;134946057;31495;1
30,840069544092533;1;0;0;"0100";4;5;10;0;8;4;0;5;134952703;31495;1
30,855983651960663;1;0;0;"0100";4;6;10;1;4;7;15;4;134959312;31496;1
30,871210290750522;1;0;0;"1100";12;7;10;2;7;0;4;12;134966450;31495;1
30,887382456347975;1;0;0;"0000";0;8;10;2;8;4;4;2;134973693;31495;1
30,90275579356039;1;64;0;"1001";9;9;4;14;14;0;12;0;134973693;31495;n/a
30,918738935980315;1;0;0;"1000";8;9;10;15;8;8;7;11;134980373;31495;1
30,9336364278893;1;0;0;"1000";8;10;10;5;15;4;3;2;134988389;31495;1
30,949252618792848;1;0;0;"1000";8;11;10;4;15;4;15;1;134995738;31496;1
30,981605579306727;1;0;0;"1100";12;12;10;4;15;4;11;13;135003473;31496;1
30,9960868093052;1;0;0;"1000";8;13;10;1;5;13;0;4;135011666;31495;1
31,012477995236615;1;0;0;"1100";12;14;10;3;0;12;0;13;135018909;31495;1
31,02791091584195;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
31,02827622367852;1;0;0;"0000";0;0;11;1;14;10;5;13;135026503;31484;2
31,04573662332283;1;0;0;"0100";4;1;11;1;4;10;1;7;135033746;31496;1
31,058806343289103;1;0;0;"1000";8;2;11;0;4;1;12;15;135040462;31495;1
31,074196528219517;1;0;0;"0000";0;3;11;3;10;3;0;13;135047670;31495;1
31,105486849739723;1;0;0;"0100";4;4;11;5;1;0;0;7;135054526;31495;1
31,12102414401265;1;0;0;"1000";8;5;11;0;8;4;0;11;135060996;31495;1
31,136991260554478;1;0;0;"0100";4;6;11;1;4;7;15;10;135067992;31495;1
31,152231048782774;1;0;0;"1000";8;7;11;2;7;0;0;12;135075377;31495;1
31,168381846542765;1;0;0;"0000";0;8;11;1;4;1;0;7;135082374;31495;1
31,18337179544076;1;0;0;"1000";8;9;11;15;8;8;7;5;135088844;31495;1
31,21456349617269;1;0;0;"0100";4;10;11;5;10;1;1;7;135096684;31495;1
31,230987144780247;1;0;0;"0100";4;11;11;4;15;4;15;15;135103751;31496;1
31,24569027155234;1;64;0;"1001";9;10;4;10;3;0;5;0;135103751;31496;n/a
31,261862437149794;1;0;0;"1100";12;12;11;4;15;4;11;3;135111873;31495;1
31,276894710802758;1;0;0;"1100";12;13;11;1;5;12;6;1;135119749;31495;1
31,293276856495247;1;0;0;"1000";8;14;11;11;0;8;0;12;135127238;31495;1
31,308600061473626;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
31,30872292653902;1;0;0;"1000";8;0;12;1;14;10;5;0;135134832;31485;2
31,323933950370733;1;0;0;"1000";8;1;12;1;4;10;6;14;135141935;31496;1
31,3398258685615;1;0;0;"1100";12;2;12;0;4;1;12;2;135149249;31496;1
31,3550496309117;1;0;0;"0100";4;3;12;3;10;3;0;0;135156175;31495;1
31,370464881959133;1;0;0;"0100";4;4;12;5;1;0;0;10;135162750;31495;1
31,401702194805644;1;0;0;"1100";12;5;12;0;8;4;0;6;135169361;31495;1
31,417596167596166;1;0;0;"0000";0;6;12;1;4;7;15;7;135176357;31496;1
31,43288649897845;1;0;0;"0000";0;7;12;2;7;0;4;15;135183530;31495;1
31,44982461936485;1;0;0;"1000";8;8;12;1;4;1;8;11;135190527;31495;1
31,464232705612016;1;0;0;"0100";4;9;12;15;8;8;7;8;135197735;31496;1
31,495206207849886;1;0;0;"1100";12;10;12;5;10;1;1;10;135205576;31495;1
31,51085732694928;1;0;0;"0100";4;11;12;4;15;4;15;2;135213065;31495;1
31,52641763273947;1;0;0;"1100";12;12;12;4;15;4;11;14;135220765;31496;1
31,542124636952224;1;0;0;"1100";12;13;12;1;5;13;0;7;135229063;31495;1
31,57354439825704;1;64;0;"1001";9;11;14;3;15;3;1;0;135236622;31495;n/a
31,58913922132313;1;0;0;"0100";4;14;12;11;0;8;0;1;135236622;31495;1
31,604698294353465;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
31,60522139545128;1;0;0;"1100";12;0;13;1;14;10;5;14;135243724;31484;2
31,620157102915723;1;0;0;"1000";8;1;13;1;4;10;6;0;135251495;31495;1
31,635795894416585;1;0;0;"1100";12;2;13;0;4;1;12;12;135258351;31496;1
31,651227993182015;1;0;0;"1000";8;3;13;3;10;3;0;14;135265664;31496;1
31,667359477704306;1;0;0;"1000";8;4;13;5;1;0;0;4;135272908;31496;1
31,682932522012983;1;0;0;"1000";8;5;13;0;8;4;0;8;135279483;31495;1
31,698321885103493;1;0;0;"0000";0;6;13;1;4;7;15;9;135286445;31495;1
31,713578521049786;1;0;0;"0100";4;7;13;2;7;0;4;1;135293723;31495;1
31,729501669156843;1;0;0;"1000";8;8;13;1;4;1;8;5;135300404;31495;1
31,744843365533022;1;0;0;"0000";0;9;13;15;8;8;7;6;135307435;31495;1
31,77605561226251;1;0;0;"0000";0;10;13;5;10;1;1;4;135315100;31495;1
31,79209463979579;1;0;0;"1100";12;11;13;4;15;4;15;12;135321992;31495;1
31,80764837086676;1;0;0;"0000";0;12;13;4;15;4;11;0;135330359;31496;1
31,823167995581787;1;0;0;"1100";12;13;13;1;5;13;0;9;135337779;31495;1
31,854575429288072;1;0;0;"1000";8;14;13;3;0;8;0;8;135345445;31495;1
31,870393381887634;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
31,87054172399;1;0;0;"0000";0;0;14;1;14;10;5;1;135352687;31484;2
31,885513592410145;1;0;0;"0100";4;1;14;1;4;10;6;15;135359613;31495;1
31,900937472776555;1;0;0;"0100";4;2;14;0;4;1;12;3;135366891;31495;1
31,916775971373674;1;64;0;"1001";9;12;4;5;3;2;8;0;135366891;31495;n/a
31,932447636470624;1;0;0;"1100";12;3;14;3;10;3;0;1;135373642;31495;1
31,947633183265367;1;0;0;"1100";12;4;14;5;1;0;0;11;135380604;31495;1
31,96325183968862;1;0;0;"1000";8;5;14;0;8;4;0;7;135387601;31495;1
31,978828582276858;1;0;0;"1000";8;6;14;1;4;7;15;6;135394563;31496;1
31,995480702377254;1;0;0;"1000";8;7;14;2;7;0;4;14;135402053;31495;1
32,011005258131696;1;0;0;"1000";8;8;14;1;4;1;4;5;135409366;31496;1
32,0259968507095;1;0;0;"0000";0;9;14;15;8;8;7;9;135416293;31495;1
32,05772480197768;1;0;0;"0100";4;10;14;5;15;1;1;13;135424098;31495;1
32,07255120473511;1;0;0;"1000";8;11;14;4;15;4;15;3;135431657;31495;1
32,08831943602058;1;0;0;"0000";0;12;14;4;15;4;11;15;135439603;31495;1
32,103862483172826;1;0;0;"0000";0;13;14;1;5;12;11;15;135447584;31495;1
32,1353894945849;1;0;0;"1000";8;14;14;11;0;8;0;0;135455425;31496;1
32,15108622579887;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
32,15130853349244;1;0;0;"0000";0;0;15;1;14;10;5;15;135462704;31484;2
32,166674063225784;1;0;0;"1100";12;1;15;1;4;10;6;1;135470158;31495;1
32,18163812416686;1;0;0;"1000";8;2;15;0;4;1;12;13;135477260;31495;1
32,198726230335424;1;0;0;"0000";0;3;15;3;10;3;0;15;135484538;31496;1
